,Unnamed: 0.1,Unnamed: 0,date,id,author,updated,title,teaser,body,url,image,channels,stocks,tags
92,92.0,92.0,2022-07-27 00:00:00,28221584,Aaron Bry,"Wed, 27 Jul 2022 10:01:19 -0400","S&P 500, Nasdaq Trading Higher Ahead Of Fed Announcement July 27",,,https://www.benzinga.com/news/22/07/28221584/s-p-500-nasdaq-trading-higher-ahead-of-fed-announcement-july-27,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/nyse2.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/nyse2.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/nyse2.jpg'}]}","{'@is_array': 'true', 'item': {'name': 'News'}}","{'@is_array': 'true', 'item': [{'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'UNG'}]}",
93,93.0,93.0,2022-07-27 00:00:00,28227183,Shawn Cruz,"Wed, 27 Jul 2022 10:51:22 -0400",Natural Gas Volatility Continues As Russia And EU Battle Over Energy,,,https://www.benzinga.com/news/earnings/22/07/28227183/natural-gas-volatility-continues-as-russia-and-eu-battle-over-energy,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/shutterstock_2104791914.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/shutterstock_2104791914.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/shutterstock_2104791914.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Eurozone'}, {'name': 'Commodities'}, {'name': 'Markets'}]}","{'@is_array': 'true', 'item': [{'name': 'ADM'}, {'name': 'AFL'}, {'name': 'ATVI'}, {'name': 'BA'}, {'name': 'BKNG'}, {'name': 'CAT'}, {'name': 'COST'}, {'name': 'CVS'}, {'name': 'CVX'}, {'name': 'DVN'}, {'name': 'HLT'}, {'name': 'INTC'}, {'name': 'MA'}, {'name': 'MCD'}, {'name': 'MET'}, {'name': 'META'}, {'name': 'MRNA'}, {'name': 'MSFT'}, {'name': 'OXY'}, {'name': 'PG'}, {'name': 'PYPL'}, {'name': 'QCOM'}, {'name': 'RIO'}, {'name': 'SBUX'}, {'name': 'SHOP'}, {'name': 'SPG'}, {'name': 'TGT'}, {'name': 'TXN'}, {'name': 'V'}, {'name': 'WMT'}, {'name': 'XOM'}, {'name': 'YUM'}]}","{'@is_array': 'true', 'item': [{'name': 'Consumer Discretionary'}, {'name': 'Data Processing & Outsourced Services'}, {'name': 'Information Technology'}, {'name': 'Partner Content'}, {'name': 'Restaurants'}, {'name': 'TD Ameritrade'}]}"
94,94.0,94.0,2022-07-27 00:00:00,28229148,Lisa Levin,"Wed, 27 Jul 2022 12:07:04 -0400","This Asset Management Stock Is Trading Higher By More Than 45%, Here Are 54 Stocks Moving In Wednesday's Mid-Day Session",,,https://www.benzinga.com/news/22/07/28229148/this-asset-management-stock-is-trading-higher-by-more-than-45-here-are-54-stocks-moving-in-wednesday,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image21.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image21.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image21.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Penny Stocks'}, {'name': 'Small Cap'}, {'name': 'Intraday Update'}, {'name': 'Markets'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AGYS'}, {'name': 'ALVR'}, {'name': 'AMTD'}, {'name': 'AYLA'}, {'name': 'BJDX'}, {'name': 'BWV'}, {'name': 'CIR'}, {'name': 'CMG'}, {'name': 'COOP'}, {'name': 'CSGP'}, {'name': 'DAVE'}, {'name': 'EBON'}, {'name': 'ELYS'}, {'name': 'ENPH'}, {'name': 'FFIE'}, {'name': 'FRGT'}, {'name': 'FXLV'}, {'name': 'GEHI'}, {'name': 'GGE'}, {'name': 'GOOGL'}, {'name': 'GOVX'}, {'name': 'GRMN'}, {'name': 'HA'}, {'name': 'INAB'}, {'name': 'KAL'}, {'name': 'KHC'}, {'name': 'LFLY'}, {'name': 'MANH'}, {'name': 'MSFT'}, {'name': 'NCMI'}, {'name': 'NCNA'}, {'name': 'NTRB'}, {'name': 'OBSV'}, {'name': 'PLAG'}, {'name': 'PZN'}, {'name': 'QLYS'}, {'name': 'RDBX'}, {'name': 'RELI'}, {'name': 'RES'}, {'name': 'SAVA'}, {'name': 'SHW'}, {'name': 'SONN'}, {'name': 'SPOT'}, {'name': 'TBLT'}, {'name': 'TENB'}, {'name': 'TEVA'}, {'name': 'TOP'}, {'name': 'TPB'}, {'name': 'TYDE'}, {'name': 'TZOO'}, {'name': 'VNET'}, {'name': 'VS'}, {'name': 'ZENV'}]}","{'@is_array': 'true', 'item': [{'name': 'Application Software'}, {'name': 'Financials'}, {'name': 'Information Technology'}, {'name': 'Mid-Day Movers'}, {'name': 'Thrifts & Mortgage Finance'}, {'name': 'Top Gainers'}]}"
95,95.0,95.0,2022-07-27 00:00:00,28228496,Chris Katje,"Wed, 27 Jul 2022 12:20:02 -0400",Nancy Pelosi And Husband Sell NVIDIA Corp Stock After Public Pressure: Here's How Much She Lost And What's Next,,,https://www.benzinga.com/news/22/07/28228496/nancy-pelosi-and-husband-sell-nvidia-corp-stock-after-public-pressure-heres-how-much-she-lost-and-wh,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/nancy_and_paul_pelosi2.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/nancy_and_paul_pelosi2.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/nancy_and_paul_pelosi2.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Politics'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'NVDA'}, {'name': 'TSLA'}, {'name': 'V'}]}","{'@is_array': 'true', 'item': [{'name': 'Congress'}, {'name': 'Congress trading'}, {'name': 'Congresstrading'}, {'name': 'Edward Snowden'}, {'name': 'Michael Burry'}, {'name': 'Nancy Pelosi'}, {'name': 'Paul Pelosi'}]}"
96,96.0,96.0,2022-07-27 00:00:00,28229053,Adam Eckert,"Wed, 27 Jul 2022 12:32:17 -0400",Jim Cramer Says 'Better Than Feared' Is The Name Of The Game: Will Amazon And Apple Pass The Test?,,,https://www.benzinga.com/news/earnings/22/07/28229053/jim-cramer-says-better-than-feared-is-the-name-of-the-game-will-amazon-and-apple-pass-the-test,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/amznaapl_bz.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/amznaapl_bz.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/amznaapl_bz.png'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'Long Ideas'}, {'name': 'News'}, {'name': 'Previews'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'GOOG'}, {'name': 'MSFT'}, {'name': 'SNAP'}]}","{'@is_array': 'true', 'item': [{'name': 'CNBC'}, {'name': 'Jim Cramer'}]}"
97,97.0,97.0,2022-07-27 00:00:00,28230204,Anusuya Lahiri,"Wed, 27 Jul 2022 14:04:59 -0400","Microsoft Approached Google, Oracle, Other Cloud Providers To Pitch Multi-Cloud Service Providing To US: WSJ",,,https://www.benzinga.com/government/22/07/28230204/microsoft-approached-google-oracle-other-cloud-providers-to-pitch-multi-cloud-service-providing-to-u,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/abtech_16.png'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/abtech_16.png'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/abtech_16.png'}]}","{'@is_array': 'true', 'item': [{'name': 'Government'}, {'name': 'News'}, {'name': 'Regulations'}, {'name': 'Tech'}, {'name': 'Media'}]}","{'@is_array': 'true', 'item': [{'name': 'AMZN'}, {'name': 'DELL'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'HPE'}, {'name': 'IBM'}, {'name': 'MSFT'}, {'name': 'ORCL'}, {'name': 'VMW'}]}","{'@is_array': 'true', 'item': {'name': 'Briefs'}}"
98,98.0,98.0,2022-07-27 00:00:00,28229153,Anusuya Lahiri,"Wed, 27 Jul 2022 14:12:35 -0400",Microsoft Earned Price Target Bumps From Analysts Due To Azure Growth Despite Missing Q4 Due To Macro Headwinds,,,https://www.benzinga.com/news/22/07/28229153/analysts-remain-positive-over-microsoft-azure-as-it-missed-q4-due-to-macro-headwinds,"{'@is_array': 'true', 'item': [{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/azure-rainer_stropek_via_flickr.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/azure-rainer_stropek_via_flickr.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/azure-rainer_stropek_via_flickr.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Analyst Color'}, {'name': 'News'}, {'name': 'Price Target'}, {'name': 'Reiteration'}, {'name': 'Analyst Ratings'}, {'name': 'Tech'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}",
99,99.0,99.0,2022-07-27 00:00:00,28236285,Chris Katje,"Wed, 27 Jul 2022 17:57:16 -0400","Qualcomm Exclusive: CFO On How Samsung License Extension Offers New Revenue Opportunities, Cloud Growth And iPhone 2023 Rumors",,,https://www.benzinga.com/news/earnings/22/07/28236285/exclusive-qualcomm-extension-with-samsung-offers-new-revenue-opportunities-cloud-growth-and-iphone-,"{'@is_array': 'true', 'item': [{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/shutterstock_1926863372.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/shutterstock_1926863372.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/shutterstock_1926863372.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Guidance'}, {'name': 'Management'}, {'name': 'Top Stories'}, {'name': 'Exclusives'}, {'name': 'Interview'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'GOOG'}, {'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'QCOM'}]}","{'@is_array': 'true', 'item': [{'name': '5G'}, {'name': '6G'}, {'name': 'Akash Palkhiwala'}, {'name': 'Chip Stocks'}, {'name': 'CHIPS Act'}, {'name': 'cloud stocks'}, {'name': 'iPhone'}, {'name': 'metaverse'}, {'name': 'Samsung'}, {'name': 'semiconductor stocks'}, {'name': 'Supply Chain'}]}"
100,100.0,0.0,2022-07-27 00:00:00,28218573,Lisa Levin,"Wed, 27 Jul 2022 04:02:09 -0400","Boeing, Meta Platforms And 5 Stocks To Watch Heading Into Wednesday",,,https://www.benzinga.com/news/earnings/22/07/28218573/boeing-meta-platforms-and-5-stocks-to-watch-heading-into-wednesday,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image-facebook.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image-facebook.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image-facebook.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'BA'}, {'name': 'BMY'}, {'name': 'F'}, {'name': 'GOOGL'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'V'}]}","{'@is_array': 'true', 'item': [{'name': 'Stocks To Watch'}, {'name': 'Stocks to Watch'}]}"
101,101.0,1.0,2022-07-27 00:00:00,28217705,Shivdeep Dhaliwal,"Wed, 27 Jul 2022 05:16:50 -0400","Microsoft Got Battered By Strong Dollar, China Shutdowns In Q4, Says CFO",,,https://www.benzinga.com/news/22/07/28217705/microsoft-got-battered-by-strong-dollar-china-shutdowns-in-q4-says-cfo,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/shutterstock_1404431909.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/shutterstock_1404431909.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/shutterstock_1404431909.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Top Stories'}, {'name': 'After-Hours Center'}, {'name': 'Tech'}]}","{'@is_array': 'true', 'item': [{'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': [{'name': 'Amy Hood'}, {'name': 'China'}, {'name': 'Covid-19'}, {'name': 'dollar'}]}"
102,102.0,2.0,2022-07-27 00:00:00,28217939,Shivdeep Dhaliwal,"Wed, 27 Jul 2022 05:25:21 -0400",Bill Gates Says He's Been Playing This Amusing Sport That's 'All The Rage Now' For 50 Years,,,https://www.benzinga.com/news/22/07/28217939/bill-gates-says-hes-been-playing-this-sport-with-an-amusing-name-for-50-years,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/shutterstock_618134954.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/shutterstock_618134954.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/shutterstock_618134954.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Sports'}, {'name': 'Tech'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': [{'name': 'Ben Johns'}, {'name': 'Bill Gates'}, {'name': 'Joel Pritchard'}, {'name': 'Pickleball'}]}"
103,103.0,3.0,2022-07-27 00:00:00,28219530,Lisa Levin,"Wed, 27 Jul 2022 06:07:08 -0400",U.S. Stock Futures Gain; All Eyes On Fed Decision,,,https://www.benzinga.com/news/earnings/22/07/28219530/u-s-stock-futures-gain-all-eyes-on-fed-decision,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image23.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image23.jpeg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image23.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Eurozone'}, {'name': 'Futures'}, {'name': 'Global'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}]}","{'@is_array': 'true', 'item': [{'name': '$BTC'}, {'name': 'BA'}, {'name': 'BMY'}, {'name': 'F'}, {'name': 'GOOGL'}, {'name': 'META'}, {'name': 'MSFT'}, {'name': 'NEM'}, {'name': 'V'}]}","{'@is_array': 'true', 'item': {'name': 'A Peek Into The Markets'}}"
104,104.0,4.0,2022-07-27 00:00:00,28219988,Lisa Levin,"Wed, 27 Jul 2022 06:34:56 -0400",Why Is F45 Training Holdings Down By 56%? Here Are 28 Stocks Moving In Wednesday's Pre-Market Session,,,https://www.benzinga.com/news/22/07/28219988/why-is-f45-training-holdings-down-by-56-here-are-28-stocks-moving-in-wednesdays-pre-market-session,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image10.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image10.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image10.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Penny Stocks'}, {'name': 'Small Cap'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'ACRX'}, {'name': 'AIM'}, {'name': 'AYLA'}, {'name': 'DAVE'}, {'name': 'EBON'}, {'name': 'ENPH'}, {'name': 'FRGT'}, {'name': 'FXLV'}, {'name': 'GOOGL'}, {'name': 'GOVX'}, {'name': 'HKD'}, {'name': 'IMAC'}, {'name': 'IMPP'}, {'name': 'MGNX'}, {'name': 'MSFT'}, {'name': 'NILE'}, {'name': 'NTRB'}, {'name': 'OBSV'}, {'name': 'PGY'}, {'name': 'PZN'}, {'name': 'SAVA'}, {'name': 'SDIG'}, {'name': 'SONN'}, {'name': 'TEVA'}, {'name': 'UAVS'}, {'name': 'VNET'}, {'name': 'VS'}, {'name': 'WES'}]}","{'@is_array': 'true', 'item': [{'name': 'Premarket Movers'}, {'name': 'Top Gainers'}]}"
105,105.0,5.0,2022-07-27 00:00:00,28221306,Lisa Levin,"Wed, 27 Jul 2022 07:29:48 -0400","Alphabet, Microsoft And Some Other Big Stocks Moving Higher In Today's Pre-Market Session",,,https://www.benzinga.com/news/22/07/28221306/alphabet-microsoft-and-some-other-big-stocks-moving-higher-in-todays-pre-market-session,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image-microsoft.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image-microsoft.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image-microsoft.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'CVNA'}, {'name': 'ENPH'}, {'name': 'EXPI'}, {'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'PYPL'}, {'name': 'PZN'}, {'name': 'SEDG'}, {'name': 'TEVA'}, {'name': 'WES'}]}","{'@is_array': 'true', 'item': [{'name': 'Premarket gainers'}, {'name': 'Top Gainers'}]}"
106,106.0,6.0,2022-07-27 00:00:00,28221752,Lisa Levin,"Wed, 27 Jul 2022 07:45:50 -0400","Fear Among US Investors Is Increasing,  Here's Why",,,https://www.benzinga.com/news/earnings/22/07/28221752/fear-among-us-investors-is-increasing-heres-why,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image20.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image20.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image20.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'Long Ideas'}, {'name': 'News'}, {'name': 'Markets'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': [{'name': 'F'}, {'name': 'GOOGL'}, {'name': 'META'}, {'name': 'MSFT'}]}","{'@is_array': 'true', 'item': {'name': 'CNN Money Fear and Greed index'}}"
107,107.0,7.0,2022-07-27 00:00:00,28222581,Adam Eckert,"Wed, 27 Jul 2022 08:21:57 -0400",Why Is Microsoft Stock Moving Higher Today?,,,https://www.benzinga.com/news/earnings/22/07/28222581/why-is-microsoft-stock-moving-higher-today,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/feature_b_05_rgb2000.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/feature_b_05_rgb2000.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/feature_b_05_rgb2000.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Movers'}, {'name': 'Trading Ideas'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': {'name': ""why it's moving""}}"
108,108.0,8.0,2022-07-27 00:00:00,28222991,Lisa Levin,"Wed, 27 Jul 2022 08:31:07 -0400","Several Analysts Cut Price Targets On Microsoft Following Q2 Earnings, But This Analyst Raises PT",,,https://www.benzinga.com/news/earnings/22/07/28222991/several-analysts-cut-price-targets-on-microsoft-following-q2-earnings-but-this-analyst-raises-pt,"{'@is_array': 'true', 'item': [{'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image-microsoft_0.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image-microsoft_0.jpg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image-microsoft_0.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Earnings'}, {'name': 'News'}, {'name': 'Price Target'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Analyst Ratings'}]}","{'@is_array': 'true', 'item': {'name': 'MSFT'}}","{'@is_array': 'true', 'item': {'name': 'PT Changes'}}"
109,109.0,9.0,2022-07-27 00:00:00,26559840,Henry Khederian,"Wed, 27 Jul 2022 08:31:16 -0400","Here's How Much You'd Have Now If You Invested $100 In Bitcoin, Ethereum, Apple, Microsoft, Tesla, Amazon And Nvidia 5 Years Ago",,,https://www.benzinga.com/news/22/04/26559840/if-you-invested-100-in-apple-msft-tesla-netflix-and-amazon-5-years-ago-heres-how-much-youd-hav,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/06/03/woman-3261425.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/06/03/woman-3261425.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/06/03/woman-3261425.jpg'}]}","{'@is_array': 'true', 'item': [{'name': 'Cryptocurrency'}, {'name': 'News'}, {'name': 'Education'}, {'name': 'Markets'}, {'name': 'General'}]}","{'@is_array': 'true', 'item': [{'name': '$BTC'}, {'name': '$ETH'}, {'name': 'AAPL'}, {'name': 'AMZN'}, {'name': 'DIA'}, {'name': 'MSFT'}, {'name': 'NFLX'}, {'name': 'NVDA'}, {'name': 'QQQ'}, {'name': 'SPY'}, {'name': 'TSLA'}]}","{'@is_array': 'true', 'item': {'name': 'ICYMI'}}"
110,110.0,10.0,2022-07-27 00:00:00,28224045,Lisa Levin,"Wed, 27 Jul 2022 09:01:34 -0400",Walmart To $142? Plus This Analyst Raises Price Target On McDonald's,,,https://www.benzinga.com/news/22/07/28224045/walmart-to-142-plus-this-analyst-raises-price-target-on-mcdonalds,"{'@is_array': 'true', 'item': [{'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/image31.jpeg'}, {'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/image31.jpeg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/image31.jpeg'}]}","{'@is_array': 'true', 'item': [{'name': 'News'}, {'name': 'Price Target'}, {'name': 'Pre-Market Outlook'}, {'name': 'Markets'}, {'name': 'Analyst Ratings'}]}","{'@is_array': 'true', 'item': [{'name': 'CMG'}, {'name': 'HUBB'}, {'name': 'KO'}, {'name': 'MCD'}, {'name': 'MMM'}, {'name': 'MSFT'}, {'name': 'PYPL'}, {'name': 'SYK'}, {'name': 'TXN'}, {'name': 'WMT'}]}","{'@is_array': 'true', 'item': [{'name': 'Consumer Discretionary'}, {'name': 'PT Changes'}, {'name': 'Restaurants'}]}"
111,111.0,11.0,2022-07-27 00:00:00,28221584,Aaron Bry,"Wed, 27 Jul 2022 10:01:19 -0400","S&P 500, Nasdaq Trading Higher Ahead Of Fed Announcement July 27",,,https://www.benzinga.com/news/22/07/28221584/s-p-500-nasdaq-trading-higher-ahead-of-fed-announcement-july-27,"{'@is_array': 'true', 'item': [{'size': 'thumb', 'url': 'https://cdn.benzinga.com/files/imagecache/250x187xUP/images/story/2022/07/27/nyse2.jpg'}, {'size': 'small', 'url': 'https://cdn.benzinga.com/files/imagecache/1024x768xUP/images/story/2022/07/27/nyse2.jpg'}, {'size': 'large', 'url': 'https://cdn.benzinga.com/files/imagecache/2048x1536xUP/images/story/2022/07/27/nyse2.jpg'}]}","{'@is_array': 'true', 'item': {'name': 'News'}}","{'@is_array': 'true', 'item': [{'name': 'GOOGL'}, {'name': 'MSFT'}, {'name': 'UNG'}]}",
