,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,title,source,desc,url,img
158,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,2.0,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Samsung hits Chinese tech company with iphone display suit,World IP Review,Korean tech giant aims to fend off Chinese OLED display competitor | The USITC is also probing the alleged infringement of the patented tech used in Apple's...,https://www.worldipreview.com/news/samsung-hits-chinese-tech-company-with-iphone-display-suit-24030,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
159,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,3.0,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Fortune,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://fortune.com/2023/07/04/apple-stock-market-cap-forcast/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
160,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,4.0,,,,,,,,,,,,,,,,2023-07-04 00:00:00,"Apple's $3 trillion market cap is nice and all, but does it really matter?",Macworld,"The Apple Card is a winner for the most highly valued company in the world, but not everyone else.",https://www.macworld.com/article/1978814/aapl-3-trillion-dollars-apple-pay-goldman-sacks.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
161,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,5.0,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Google Set to Hire Former Apple Executive as India Policy Head,Yahoo Finance,(Bloomberg) -- Alphabet Inc.'s Google is set to appoint a manufacturing and policy veteran as its top government affairs executive in India to tackle legal...,https://finance.yahoo.com/news/google-set-hire-former-apple-081723834.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
162,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,6.0,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple: A No-Brainer Investment, Just Not At The Current Stock Price (NASDAQ:AAPL)",Seeking Alpha,Apple's brand loyalty and emerging market demand are seen as key growth drivers for the future. Find out why AAPL stock is a Buy.,https://seekingalpha.com/article/4615083-apple-stock-no-brainer-investment-but-not-current-price,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
163,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,7.0,,,,,,,,,,,,,,,,2023-07-05 00:00:00,CHART: Apple becomes the first company to surpass $3 trillion in market value,Techloy.com,"Following a record-breaking $1 trillion market valuation in mid-2018 and achieving a $2 trillion valuation in August 2020, making it the first U.S. company...",https://www.techloy.com/apple-3-trillion-valuation-mark/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
164,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,8.0,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple among 7 big techs to face tougher EU rules after being rated 'gatekeeper',Yahoo Finance,"BRUSSELS (Reuters) — Seven companies including Amazon (AMZN), Apple (AAPL), Google (GOOG), Facebook-owner Meta (META) and Microsoft (MSFT) say they meet the...",https://finance.yahoo.com/news/amazon-google-apple-meta-microsoft-064729247.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
165,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,9.0,,,,,,,,,,,,,,,,2023-07-04 00:00:00,"Before Apple's Vision Pro hits the shelves, lower-priced rival Xreal claims it's near 200k shipments",CNBC,"Less than a year since augmented reality glasses startup Xreal started sales, the Alibaba-backed company claims shipments will soon reach 200000 units.",https://www.cnbc.com/2023/07/04/before-apple-sells-vision-pro-ar-rival-xreal-sees-shipments-climb.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
166,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,0.0,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Nokia and Apple sign long-term patent license agreement,African Business,License covers Nokia's (www.Nokia.com) fundamental inventions in 5G and other technologies; Nokia to receive payments from Apple for a multi-year period.,https://african.business/2023/07/apo-newsfeed/nokia-and-apple-sign-long-term-patent-license-agreement,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
167,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,1.0,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
168,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,2.0,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Samsung hits Chinese tech company with iphone display suit,World IP Review,Korean tech giant aims to fend off Chinese OLED display competitor | The USITC is also probing the alleged infringement of the patented tech used in Apple's...,https://www.worldipreview.com/news/samsung-hits-chinese-tech-company-with-iphone-display-suit-24030,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
169,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,3.0,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Fortune,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://fortune.com/2023/07/04/apple-stock-market-cap-forcast/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
170,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,4.0,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,"Apple's $3 trillion market cap is nice and all, but does it really matter?",Macworld,"The Apple Card is a winner for the most highly valued company in the world, but not everyone else.",https://www.macworld.com/article/1978814/aapl-3-trillion-dollars-apple-pay-goldman-sacks.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
171,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,5.0,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Google Set to Hire Former Apple Executive as India Policy Head,Yahoo Finance,(Bloomberg) -- Alphabet Inc.'s Google is set to appoint a manufacturing and policy veteran as its top government affairs executive in India to tackle legal...,https://finance.yahoo.com/news/google-set-hire-former-apple-081723834.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
172,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,6.0,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple: A No-Brainer Investment, Just Not At The Current Stock Price (NASDAQ:AAPL)",Seeking Alpha,Apple's brand loyalty and emerging market demand are seen as key growth drivers for the future. Find out why AAPL stock is a Buy.,https://seekingalpha.com/article/4615083-apple-stock-no-brainer-investment-but-not-current-price,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
173,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,7.0,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,CHART: Apple becomes the first company to surpass $3 trillion in market value,Techloy.com,"Following a record-breaking $1 trillion market valuation in mid-2018 and achieving a $2 trillion valuation in August 2020, making it the first U.S. company...",https://www.techloy.com/apple-3-trillion-valuation-mark/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
174,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,8.0,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple among 7 big techs to face tougher EU rules after being rated 'gatekeeper',Yahoo Finance,"BRUSSELS (Reuters) — Seven companies including Amazon (AMZN), Apple (AAPL), Google (GOOG), Facebook-owner Meta (META) and Microsoft (MSFT) say they meet the...",https://finance.yahoo.com/news/amazon-google-apple-meta-microsoft-064729247.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
175,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,0.0,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Nokia and Apple sign long-term patent license agreement,African Business,License covers Nokia's (www.Nokia.com) fundamental inventions in 5G and other technologies; Nokia to receive payments from Apple for a multi-year period.,https://african.business/2023/07/apo-newsfeed/nokia-and-apple-sign-long-term-patent-license-agreement,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
176,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,1.0,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
177,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,2.0,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Apple loses London appeal in 4G patent dispute with Optis,Yahoo Finance,"Apple Inc infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal ruled on Tuesday, dismissing the...",https://finance.yahoo.com/news/apple-loses-london-appeal-4g-135105496.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
178,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,3.0,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Samsung hits Chinese tech company with iphone display suit,World IP Review,Korean tech giant aims to fend off Chinese OLED display competitor | The USITC is also probing the alleged infringement of the patented tech used in Apple's...,https://www.worldipreview.com/news/samsung-hits-chinese-tech-company-with-iphone-display-suit-24030,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
179,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,4.0,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Fortune,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://fortune.com/2023/07/04/apple-stock-market-cap-forcast/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
180,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,5.0,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,"Apple's $3 trillion market cap is nice and all, but does it really matter?",Macworld,"The Apple Card is a winner for the most highly valued company in the world, but not everyone else.",https://www.macworld.com/article/1978814/aapl-3-trillion-dollars-apple-pay-goldman-sacks.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
181,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,6.0,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Google Set to Hire Former Apple Executive as India Policy Head,Yahoo Finance,(Bloomberg) -- Alphabet Inc.'s Google is set to appoint a manufacturing and policy veteran as its top government affairs executive in India to tackle legal...,https://finance.yahoo.com/news/google-set-hire-former-apple-081723834.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
182,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,7.0,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple: A No-Brainer Investment, Just Not At The Current Stock Price (NASDAQ:AAPL)",Seeking Alpha,Apple's brand loyalty and emerging market demand are seen as key growth drivers for the future. Find out why AAPL stock is a Buy.,https://seekingalpha.com/article/4615083-apple-stock-no-brainer-investment-but-not-current-price,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
183,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0,8.0,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,CHART: Apple becomes the first company to surpass $3 trillion in market value,Techloy.com,"Following a record-breaking $1 trillion market valuation in mid-2018 and achieving a $2 trillion valuation in August 2020, making it the first U.S. company...",https://www.techloy.com/apple-3-trillion-valuation-mark/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
184,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,9.0,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Apple among 7 big techs to face tougher EU rules after being rated 'gatekeeper',Yahoo Finance,"BRUSSELS (Reuters) — Seven companies including Amazon (AMZN), Apple (AAPL), Google (GOOG), Facebook-owner Meta (META) and Microsoft (MSFT) say they meet the...",https://finance.yahoo.com/news/amazon-google-apple-meta-microsoft-064729247.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
185,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,0.0,,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Nokia and Apple sign long-term patent license agreement,African Business,License covers Nokia's (www.Nokia.com) fundamental inventions in 5G and other technologies; Nokia to receive payments from Apple for a multi-year period.,https://african.business/2023/07/apo-newsfeed/nokia-and-apple-sign-long-term-patent-license-agreement,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
186,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,1.0,,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
187,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,187.0,2.0,,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Apple loses London appeal in 4G patent dispute with Optis,Yahoo Finance,"Apple Inc infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal ruled on Tuesday, dismissing the...",https://finance.yahoo.com/news/apple-loses-london-appeal-4g-135105496.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
188,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,3.0,,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,"Benn Jordan predicts layoffs for Moog, Apple and Spitfire Audio: “I honestly hope I'm wrong”",MusicTech,"Benn Jordan has shared his predictions for the future of the music production industry, envisioning Spitfire Audio, Moog and Apple layoffs.",https://musictech.com/news/industry/benn-jordan-layoffs-moog-apple-spitfire-audio/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
189,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,4.0,,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,"Apple (AAPL) iPhones Infringed Essential Technologies Patent, Appeal Court Rules",Bloomberg.com,"Apple Inc. infringed patents essential for communication technology used in iPhones, a UK appeals court ruled.",https://www.bloomberg.com/news/articles/2023-07-04/apple-aapl-iphones-infringed-essential-technologies-patent-appeal-court-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
190,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,5.0,,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Fortune,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://fortune.com/2023/07/04/apple-stock-market-cap-forcast/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
191,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,6.0,,,,,,,,,,,,,,,,,,,2023-07-04 00:00:00,"Apple's $3 trillion market cap is nice and all, but does it really matter?",Macworld,"The Apple Card is a winner for the most highly valued company in the world, but not everyone else.",https://www.macworld.com/article/1978814/aapl-3-trillion-dollars-apple-pay-goldman-sacks.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
192,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,7.0,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple Stock: The Challenges And Potential Of Buy Now Pay Later (NASDAQ:AAPL),Seeking Alpha,"Apple has reached a record market capitalization of over $3 trillion, solidifying its position as a global industry leader. Find out if AAPL stock is a buy.",https://seekingalpha.com/article/4615101-apple-the-challenges-and-potential-of-buy-now-pay-later,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
193,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,8.0,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Google Set to Hire Former Apple Executive as India Policy Head,Yahoo Finance,(Bloomberg) -- Alphabet Inc.'s Google is set to appoint a manufacturing and policy veteran as its top government affairs executive in India to tackle legal...,https://finance.yahoo.com/news/google-set-hire-former-apple-081723834.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
194,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,9.0,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple: A No-Brainer Investment, Just Not At The Current Stock Price (NASDAQ:AAPL)",Seeking Alpha,Apple's brand loyalty and emerging market demand are seen as key growth drivers for the future. Find out why AAPL stock is a Buy.,https://seekingalpha.com/article/4615083-apple-stock-no-brainer-investment-but-not-current-price,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
195,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,0.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Brokers Offer Predictions for Apple Inc.'s FY2023 Earnings (NASDAQ:AAPL),Defense World,Apple Inc. (NASDAQ:AAPL – Free Report) – Zacks Research lifted their FY2023 earnings per share estimates for shares of Apple in a research report issued to...,https://www.defenseworld.net/2023/07/05/brokers-offer-predictions-for-apple-inc-s-fy2023-earnings-nasdaqaapl.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
196,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,1.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's Strategic Voyage into India's Financial Realm,Finextra Research,"The recent announcement of Apple's plan to launch its credit card in India, partnering with HDFC B.",https://www.finextra.com/blogposting/24467/apples-strategic-voyage-into-indias-financial-realm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
197,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,2.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple's next iPhone could feature a 15% boost in battery life,Business Insider,"""Battery pack is one of the area of smartphones that hasn't really been innovated on,"" technology video creator Jacklyn Dallas said.",https://www.businessinsider.com/apple-iphone-15-software-battery-life-samsung-tech-google-pixel-2023-7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
198,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,3.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Goldman Sachs (GS Stock) May End Apple Partnership,The Coin Republic,"The Goldman Sachs Group Inc. might walk away from its partnership with Apple Inc. (NASDAQ: AAPL), while GS Stock gained 1.26%.",https://www.thecoinrepublic.com/2023/07/04/goldman-sachs-gs-stock-may-end-apple-partnership/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
199,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,4.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Long-Term Stock Portfolio: 5 Best Stocks for 20 Years,Insider Monkey,There is widespread agreement among hedge funds and Wall Street analysts that Apple Inc. (NASDAQ: AAPL) is an excellent long-term investment choice.,https://www.insidermonkey.com/blog/long-term-stock-portfolio-5-best-stocks-for-20-years-1162575/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
200,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,5.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple (AAPL) Stock Plunged on This Monday Trading Session,The Coin Republic,"On July 3, 2023, Monday, Apple stock price showed little price decline with 0.78% while noted closing at $192.46.",https://www.thecoinrepublic.com/2023/07/04/apple-aapl-stock-plunged-on-this-monday-trading-session/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
201,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,6.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Apple loses London appeal in 4G patent dispute with Optis By Reuters,Investing.com,"LONDON (Reuters) - Apple Inc (NASDAQ:AAPL) infringed two telecommunications patents used in devices including iPhones and iPads, London's Court of Appeal...",https://www.investing.com/news/economy/apple-loses-london-appeal-in-4g-patent-dispute-with-optis-3119262,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
202,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,7.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,"Apple (AAPL) iPhones Infringed Essential Technologies Patent, Appeal Court Rules",Bloomberg.com,"Apple Inc. infringed patents essential for communication technology used in iPhones, a UK appeals court ruled.",https://www.bloomberg.com/news/articles/2023-07-04/apple-aapl-iphones-infringed-essential-technologies-patent-appeal-court-rules,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
203,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,8.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Is Apple really worth $3 trillion? The math suggests no.,Yahoo Finance,Apple now towers as a textbook case of a stock so richly valued that its future returns will likely prove extremely poor.,https://finance.yahoo.com/news/apple-really-worth-3-trillion-111500837.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
204,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,9.0,,,,,,,,,,,,,,,,,,,,2023-07-05 00:00:00,Tim Cook Missed Out On $100M Club In 2022 And These CEOs Fetched Much Fatter Pay Checks Than The Apple CE,Benzinga,"Not all top-earning CEOs helm the largest companies. In fact, several chief executives, including those at Pinterest. PINS-0.37%+ Free Alerts. , Peloton.",https://www.benzinga.com/news/23/07/33105480/tim-cook-missed-out-on-100m-club-in-2022-and-these-ceos-fetched-much-fatter-pay-checks-than-the-appl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
